categories;product_name;product_code;price_value;product_vendor_id;price_currency_id;product_published
DDR3 Memory 1866MHz и выше;DIMM DDR3 (2000) 4Gb Crucial Ballistix Elite CL9. w/XMP/TS (BLE4G3D2001CE1TX0CEU);f96161;490970.7;995;20;1
DDR3 Memory 1866MHz и выше;DIMM DDR3 (2000) 4Gb Kingmax Nano;f91768;575270.1;995;20;1
DDR3 Memory 1866MHz и выше;DIMM DDR3 (2000) 8Gb Corsair XMS3 CMX8GX3M2A2000C9 (9-10-9-27) . комплект 2 шт. по 4Gb. RTL;f86330;594723.6;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Corsair Vengeance CMZ16GX3M2A2133C10 (10-11-10-31) . комплект 2 шт. по 8Gb. RTL;f100074;1813811.4;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Corsair Vengeance CMZ16GX3M4A2133C11B (11-11-11-27). комплект 4 шт. по 4Gb. RTL;f100193;1189447.2;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Corsair Vengeance CMZ16GX3M4A2133C9R (9-11-10-30) . комплект 4 шт. по 4Gb. RTL;f100075;2062073.7;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Corsair Vengeance CMZ16GX3M4X2133C11R (11-11-11-27). комплект 4 шт. по 4Gb. RTL;f102210;1189447.2;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Corsair Vengeance Low Profile CML16GX3M4A2133C11B (11-11-11-27). комплект 4 шт. по 4Gb. RTL;f100194;1169993.7;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Kingston CL11 Intel XMP Tall Heatsink KHX2133C11D3T1K2/16GX (комплект 2 шт. по 8Gb) Retail;f98323;1972217.7;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Kingston CL11 XMP T1 Series KHX21C11T1K2/16X (комплект 2 шт. по 8Gb) Retail;f98749;1665592.2;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Kingston Predator Series CL11 KHX21C11T2K2/16X (комплект 2 шт. по 8Gb) Retail;f101638;1655402.4;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 16Gb Kingston Quad Channel KHX2133C11D3K4/16GX (комплект 4 шт. по 4Gb) Retail;f96085;921728.7;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Corsair Dominator® Platinum with Corsair Link Connector CMD8GX3M2A2133C9 (9-10-9-27 ) . комплект 2 шт. по 4Gb. RTL;f102213;1288566.9;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Corsair Vengeance CMZ8GX3M2A2133C11R (11-11-11-27). комплект 2 шт. по 4Gb. RTL;f100192;644743.8;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Corsair Vengeance Low Profile CML8GX3M2A2133C11B (11-11-11-27). комплект 2 шт. по 4Gb. RTL;f100188;644743.8;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Crucial Ballistix Elite CL9. w/XMP/TS (BLE2CP4G3D213ACE1TX0CEU). комплект 2 шт. по 4Gb. RTL;f101900;664200;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Kingston KHX2133C11D3T1K2/8GX (комплект 2 шт. по 4Gb) Retail;f97712;683653.5;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Kingston KHX21C11D3T1K2/8GX (комплект 2 шт. по 4Gb) Retail;f97842;628997.4;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Kingston KHX21C11T1BK2/8X (комплект 2 шт. по 4Gb) Retail;f97841;628997.4;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Kingston KHX21C11T1K2/8X (комплект 2 шт. по 4Gb) Retail;f101301;550257.3;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Kingston Quad Channel KHX2133C11D3K4/8GX (комплект 4 шт. по 2Gb) Retail;f95003;575270.1;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2133) 8Gb Kingston Water Cooled KHX2133C11D3W1K2/8GX (комплект 2 шт. по 4Gb) Retail;f97843;545624.1;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2200) 2Gb Kingmax Nano;f84107;203242.5;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2200) 4Gb Kingmax Hercules Nano;f92504;391851;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2200) 4Gb Kingmax Nano;f101295;391851;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2250) 6Gb Kingston KHX2250C9D3T1FK3/6GX (комплект 3 шт. по 2Gb) Retail;f85864;743866.2;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2400) 16Gb Corsair Vengeance Black Heatspreader CMZ16GX3M2A2400C10. комплект 2 шт. по 8Gb;f101642;2170459.8;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2400) 16Gb Kingston Quad Channel XMP KHX24C11K4/16X (комплект 4 шт. по 4Gb) Retail;f98981;1199634.3;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2400) 4Gb Kingmax Nano;f101296;465960.6;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2400) 8Gb Corsair Vengeance Black Heatspreader CMZ8GX3M2A2400C10. комплект 2 шт. по 4Gb;f101641;803152.8;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2400) 8Gb Kingston CL11 XMP T1 Series KHX24C11T1K2/8X (комплект 2 шт. по 4Gb) Retail;f98747;782775.9;995;20;1
DDR3 Memory 2133MHz и выше;DIMM DDR3 (2400) 8Gb Kingston Predator Series CL11 KHX24C11T2K2/8X (комплект 2 шт. по 4Gb) Retail;f101303;529877.7;995;20;1
