categories;product_name;;product_code;price_value;product_vendor_id;price_currency_id;product_published
Шлейфы;Кабель Hama USB2.0 A-->B (1.8м) <46778>;;n62894;44562.618;1005;20;1
Шлейфы;Кабель Hama USB2.0 A-->B (1.5м) <53717>;;n98387;31112.679;1005;20;1
Шлейфы;Кабель Hama USB2.0 A-->B (1.8м) <45021>;;n60883;36311.016;1005;20;1
Шлейфы;Кабель Hama USB2.0 AM-->mini-B 5P (3м) <41534>;;n62892;79530.528;1005;20;1
Шлейфы;Кабель Hama USB2.0 AM-->mini-B 5P (1.8м) <41533>;;n62891;65095.053;1005;20;1
Шлейфы;Кабель Hama удлинительный USB3.0 A-->A (1.8м) <39674>;;n104376;109386.84;1005;20;1
Шлейфы;Кабель VCOM USB2.0 A-->B (5м);;n119871;19276.329;1005;20;1
Шлейфы;Кабель VCOM USB2.0 A-->B (3м);;n119870;16677.204;1005;20;1
Шлейфы;Кабель VCOM USB2.0 A-->B (1.8м);;n119869;12193.833;1005;20;1
Шлейфы;Кабель SVEN USB3.0 A-->B (1.8м) <00461>;;n132767;42320.976;1005;20;1
Шлейфы;Кабель SVEN USB2.0 A-->B (3м) 2 фильтра <00459>;;n119610;22774.077;1005;20;1
Шлейфы;Кабель SVEN USB2.0 A-->B (1.8м) 2 фильтра <00458>;;n119611;20889.918;1005;20;1
Шлейфы;Кабель SVEN USB2.0 A-->B (5м) <00462>;;n119612;21788.541;1005;20;1
Шлейфы;Кабель SVEN USB2.0 A-->B (3м) <00455>;;n119613;16406.634;1005;20;1
Шлейфы;Кабель SVEN USB2.0 A-->B (1.8м) <00454>;;n119614;14077.992;1005;20;1
Шлейфы;Кабель SVEN удлинительный USB2.0 <A-->A> 5м <00463>;;n119615;21788.541;1005;20;1
Шлейфы;Кабель SVEN удлинительный USB2.0 <A-->A> 3м <00457>;;n119616;17933.223;1005;20;1
Шлейфы;Кабель SVEN удлинительный USB2.0 <A-->A> 1.8м <00456>;;n119617;14706.045;1005;20;1
Шлейфы;Кабель SVEN USB2.0 AM-->mini-B 5P (1.8м) <00453>;;n132764;14706.045;1005;20;1
Шлейфы;Кабель SVEN USB2.0 AM-->micro-B (1.8м) <00460>;;n132763;14706.045;1005;20;1
Шлейфы;Кабель Hama USB3.0 A-->micro-B (1.8м) <39682>;;n119470;110643.12;1005;20;1
Шлейфы;Кабель Belsis USB2.0 AM-->micro-B (1.8м) 1 фильтр <BW1431>;;n85893;59983.716;1005;20;1
Шлейфы;Кабель Belsis USB2.0 AM--> mini-B 5P (3м) 1 фильтр <BW1421>;;n124025;35238.48;1005;20;1
Шлейфы;Кабель Belsis USB2.0 AM-->mini-B 5P (1.8м) 1 фильтр <BW1420>;;n85892;26001.342;1005;20;1
Шлейфы;Кабель Belsis USB2.0 AF--> mini-B 5P (0.5м) <BW1422>;;n138991;52901.22;1005;20;1
Шлейфы;Кабель Belsis USB2.0 A-->B (3м) 1 фильтр <BW1412>;;n85890;31112.679;1005;20;1
Шлейфы;Кабель Belsis USB2.0 A-->B (1.8м) 1 фильтр <BW1411>;;n90603;30214.143;1005;20;1
Шлейфы;Кабель Belsis USB2.0 A-->A (1.8м) 1 фильтр <BW1403>;;n124024;21788.541;1005;20;1
Шлейфы;Кабель Belsis USB2.0 A-->A (3м) 1 фильтр <BW1404>;;n124028;30214.143;1005;20;1
Шлейфы;Кабель Belsis удлинительный USB2.0 <A-->A> 3.0м. 1 фильтр <BW1402>;;n85888;29141.52;1005;20;1
Шлейфы;Кабель Belsis удлинительный USB2.0 <A-->A>1.5м. 1 фильтр <BW1400>;;n85887;19904.382;1005;20;1
Шлейфы;Кабель VCOM USB2.0 AM-->micro-B (1.8м);;n119872;21160.488;1005;20;1
Шлейфы;Кабель VCOM USB2.0 AM-->micro-B (1.5м);;n119873;15778.581;1005;20;1
Шлейфы;Кабель VCOM удлинительный USB2.0 <A-->A> (5м);;n119874;19276.329;1005;20;1
Шлейфы;Кабель VCOM удлинительный USB2.0 <A-->A> (3м);;n119875;17662.74;1005;20;1
Шлейфы;Кабель VCOM удлинительный USB2.0 <A-->A> (1.8м);;n119876;15334.098;1005;20;1
Шлейфы;Кабель Telecom USB2.0 A-->B (5м);;n125269;19005.846;1005;20;1
Шлейфы;Кабель Telecom USB2.0 A-->B (1.8м);;n116292;13807.422;1005;20;1
Шлейфы;Кабель Telecom удлинительный USB2.0 <A-->A> 5м;;n108944;17933.223;1005;20;1
Шлейфы;Кабель Telecom удлинительный USB2.0 <A-->A> 3.0м;;n108826;16049.151;1005;20;1
Шлейфы;Кабель Telecom удлинительный USB2.0 <A-->A> 1.8м;;n106540;16677.204;1005;20;1
Шлейфы;Кабель Telecom USB2.0 AM-->mini-B 5P  (3м);;n132091;10580.244;1005;20;1
Шлейфы;Кабель Telecom USB2.0 AM-->mini-B 5P  (1.8м);;n109389;10309.7175;1005;20;1
Шлейфы;Кабель Telecom USB2.0 AM-->mini-B 5P  (1м);;n108937;8696.1024;1005;20;1
Шлейфы;TRENDnet <TU3-С10> кабель USB3.0 3 м;;n101891;155562.96;1005;20;1
Шлейфы;TRENDnet <TU2-DU5> USB2.0 Docking Cable (AF<-->AM);;n94443;83385.846;1005;20;1
Шлейфы;TRENDnet <TU2-EX12> Кабель USB2.0-repeater. удлинительный активный <A-->A> 12м;;n121076;240021.69;1005;20;1
Шлейфы;TRENDnet <TU2-EX5> Кабель USB2.0-repeater. удлинительный активный <A-->A> 5м;;n61920;180308.37;1005;20;1
Шлейфы;TRENDnet <TU2-PMLINK> Кабель-адаптер USB для связи 2-х компьютеров (PC <-->PC. PC <--> Mac. Mac <--> Mac);;n97756;310856.22;1005;20;1
Шлейфы;TRENDnet <TU2-PCLINK> Кабель-адаптер USB для связи 2-х компьютеров (PC <--> PC);;n97757;255084.87;1005;20;1
Шлейфы;Кабель VCOM удлинительный активный USB2.0 <A-->A> 5м;;n120334;117725.79;1005;20;1
Шлейфы;Кабель удлинительный Aopen USB2.0 A-->A ( 3м ) <ACU202-3TG>;;n145738;17933.223;1005;20;1
Шлейфы;Кабель удлинительный Aopen USB2.0 A-->A ( 1.8м ) <ACU202-1.8TG>;;n145737;15063.528;1005;20;1
Шлейфы;Кабель удлинительный USB3.0 <A-->A> 5м;;n104389;56843.451;1005;20;1
Шлейфы;Кабель удлинительный USB3.0 <A-->A> 3м;;n104388;39451.281;1005;20;1
Шлейфы;Кабель удлинительный USB3.0 <A-->A> 1.8м;;n104387;32098.215;1005;20;1
Шлейфы;Кабель Aopen USB2.0 A-->B ( 3м ) <ACU201-3TG>;;n145736;17662.74;1005;20;1
Шлейфы;Кабель USB2.0 A-->B ( 4.5-5м );;n15742;17034.687;1005;20;1
Шлейфы;Кабель USB2.0 A-->B ( 3м ) 2 фильтра;;n138477;19904.382;1005;20;1
Шлейфы;Кабель USB2.0 A-->B ( 3м );;n15741;13179.456;1005;20;1
Шлейфы;Кабель USB2.0 A-->B (1.8м) 2 фильтра;;n64996;17662.74;1005;20;1
Шлейфы;Кабель USB2.0 A-->B (1.8м);;n11046;10580.244;1005;20;1
Шлейфы;Кабель USB2.0 AM-->mini-B 5P  (1м);;n21799;10309.7175;1005;20;1
Шлейфы;Кабель USB2.0 AF --> mini-B 5P (1м);;n125015;24387.666;1005;20;1
Шлейфы;Кабель USB2.0 AM--> micro-B retractable;;n132618;25286.289;1005;20;1
Шлейфы;Кабель USB2.0 AM-->micro-B (1.8м);;n92542;15063.528;1005;20;1
Шлейфы;Кабель USB2.0 AM--> micro-B (1м);;n125974;12551.403;1005;20;1
Шлейфы;Кабель USB2.0 AF --> micro-B (1м);;n125014;24387.666;1005;20;1
Шлейфы;Кабель USB AM-->mini-B 5P (1м) спиральный;;n136062;34339.857;1005;20;1
Шлейфы;Кабель USB AM-->micro-B (1м) спиральный;;n136063;34339.857;1005;20;1
Шлейфы;Кабель удлинительный активный USB2.0 <A-->A> 5м;;n98306;102391.605;1005;20;1
Шлейфы;Кабель удлинительный USB2.0 <A-->A> 4.5-5м;;n23711;14706.045;1005;20;1
Шлейфы;Кабель удлинительный USB2.0 <A-->A> 3м 2 фильтра;;n138476;17662.74;1005;20;1
Шлейфы;Кабель удлинительный USB2.0 <A-->A> 3м;;n23710;15778.581;1005;20;1
Шлейфы;Кабель удлинительный USB2.0 <A-->A> 1.8м 2 фильтра;;n120072;18561.276;1005;20;1
Шлейфы;Кабель удлинительный USB2.0 <A-->A> 1.8м;;n21175;14706.045;1005;20;1
Шлейфы;Кабель VCOM Display Port 1.8м;;n119885;102391.605;1005;20;1
Шлейфы;Кабель Display Port 5м;;n84110;102391.605;1005;20;1
Шлейфы;Кабель Display Port 3м;;n84109;77646.456;1005;20;1
Шлейфы;Кабель AOpen Display Port 1.8м <ACG591-1.8м>;;n141917;56843.451;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 5м. ver1.4 <ACG511W-5м>;;n141915;73433.655;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 10м. ver1.4 <ACG511W-10м>;;n141914;131175.99;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 20м. 2 фильтра. ver1.4 <ACG511D-20м>;;n141913;485067.63;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 15м. 2 фильтра. ver1.4 <AC G511D-15м>;;n141912;340712.88;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 15м. ver1.4 <ACG511-15м>;;n141911;328161.39;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1.8м. ver1.4. Г-образный коннектор <ACG503R-1.8м>;;n140310;71279.013;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 5м. ver1.4. Г-образный коннектор <ACG503R-5м>;;n140312;107503.29;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1.8м. ver1.4 <ACG511-1.8м>;;n140313;46533.777;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 10м. ver1.4 <ACG511-10м>;;n140314;130277.28;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1м. ver1.4 <ACG511-1м>;;n140315;39451.281;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 20м. ver1.4 <ACG511-20м>;;n140316;474845.13;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 3м. ver1.4 <ACG511-3м>;;n140317;59983.716;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 5м. ver1.4 <ACG511-5м>;;n140318;76303.35;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1.8м. 2 фильтра. ver1.4 <ACG511D-1.8м>;;n140319;48775.419;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 10м. 2 фильтра. ver1.4 <ACG511D-10м>;;n140320;131175.99;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 3м. 2 фильтра. ver1.4 <ACG511D-3м>;;n140321;66080.589;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 5м. 2 фильтра. ver1.4 <ACG511D-5м>;;n140322;79530.528;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1.8м. ver1.4 <ACG511W-1.8м>;;n140323;46533.777;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1м. ver1.4 <ACG511W-1м>;;n140324;39451.281;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 3м. ver1.4 <ACG511W-3м>;;n140325;59983.716;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1.8м. ver1.4 <ACG532-1.8м>;;n140326;67423.695;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 10м. ver1.4 <ACG532-10м>;;n140327;185777.19;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 15м. ver1.4 <ACG532-15м>;;n140328;354250.08;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 20м. ver1.4 <ACG532-20м>;;n140329;492507.87;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 3м. ver1.4 <ACG532-3м>;;n140330;80516.151;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 5м. ver1.4 <ACG532-5м>;;n140331;107503.29;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 10м. 2 фильтра. ver1.4 <ACG532D-10м>;;n140333;193130.43;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 3м. 2 фильтра. ver1.4 <ACG532D-3м>;;n140336;84728.952;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 5м. 2 фильтра. ver1.4 <ACG532D-5м>;;n140337;107503.29;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 1.8м. ver1.4. плоский <ACG541-1.8м>;;n140338;71279.013;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 3м. ver1.4. плоский <ACG541-3м>;;n140339;89840.289;1005;20;1
Шлейфы;Кабель AOpen HDMI to HDMI (19M -19M) 5м. ver1.4. плоский <ACG541-5м>;;n140340;107503.29;1005;20;1
Шлейфы;Кабель AOpen HDMI to micro HDMI (19M -19M) 1.8м. ver1.4 <ACG588-1.8м>;;n140343;80516.151;1005;20;1
Шлейфы;Кабель AOpen HDMI to micro HDMI (19M -19M) 1м. ver1.4 <ACG588-1м>;;n140344;74506.191;1005;20;1
Шлейфы;Кабель Defender HDMI to HDMI (19M -19M) 10м <HDMI-33PRO>;;n89175;185777.19;1005;20;1
Шлейфы;Кабель Defender HDMI to HDMI (19M -19M) 3м <HDMI-10PRO>;;n76557;71279.013;1005;20;1
Шлейфы;Кабель Defender HDMI to HDMI (19M -19M) 1.8м <HDMI-06PRO>;;n82676;59983.716;1005;20;1
Шлейфы;Кабель Defender HDMI to HDMI (19M -19M) 3м <HDMI-10>;;n100477;44562.618;1005;20;1
Шлейфы;Кабель Defender HDMI to HDMI (19M -19M) 1.8м <HDMI-06>;;n100476;39451.281;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 2.5м. High Speed <00547>;;n143454;44562.618;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 1.5м. High Speed <00546>;;n143455;36311.016;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 0.75м. High Speed <00545>;;n143456;30214.143;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 3м. плоский. High Speed with Ethernet <00474>;;n132557;96294.732;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 5м. плоский. High Speed <00136>;;n124096;95038.626;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 1.8м. плоский. ver1.3b;;n95107;66080.589;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 5м. 1 фильтр. High Speed <00140>;;n132759;104275.59;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 3м. 1 фильтр. High Speed <00139>;;n132758;75404.727;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 1.8м. 1 фильтр. High Speed <00138>;;n132757;70206.39;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 1м. 1 фильтр. High Speed <00137>;;n132756;36311.016;1005;20;1
Шлейфы;Кабель SVEN HDMI to HDMI (19M -19M) 1м. 1 фильтр. ver1.3b. Rotate (поворачивающийся на 180 градусов разъём);;n132755;49673.955;1005;20;1
Шлейфы;Кабель SVEN HDMI to mini HDMI (19M -19M) 1.8м <00470>;;n132762;69307.854;1005;20;1
Шлейфы;Кабель SVEN HDMI to DVI-D Dual Link (19M -25M) 3м. 2 фильтра <00472>;;n132761;98178.891;1005;20;1
Шлейфы;Кабель SVEN HDMI to DVI-D Dual Link (19M -25M) 1.8м. 2 фильтра <00471>;;n132760;80516.151;1005;20;1
Шлейфы;Кабель Kreolz HDMI to HDMI (19M -19M) 1.8м. 2 фильтра<CHH18>;;n94005;72535.032;1005;20;1
Шлейфы;Кабель Kreolz HDMI to HDMI (19M -19M) 3м. 2 фильтра<CHH30>;;n94004;91096.395;1005;20;1
Шлейфы;Кабель Kreolz HDMI to HDMI (19M -19M) 5м. 2 фильтра<CHH50>;;n125723;133146.54;1005;20;1
Шлейфы;Кабель KREOLZ HDMI to DVI-D Dual Link (19M -25M) 5м. 2 фильтра <CDH50>;;n124629;132160.83;1005;20;1
Шлейфы;Кабель Orient HDMI to HDMI (19M -19M). 10м 2 фильтра <HH1310>;;n116368;187033.47;1005;20;1
Шлейфы;Кабель Orient HDMI to HDMI (19M -19M) 1.8м <R3018> ver1.3;;n91678;71279.013;1005;20;1
Шлейфы;Кабель Orient HDMI to HDMI (19M -19M). 1.8м <HH1418>;;n116367;71279.013;1005;20;1
Шлейфы;Кабель Belsis HDMI to HDMI (19M -19M) 5м. 2 фильтра<BW1458> High Speed with Ethernet;;n85897;202454.22;1005;20;1
Шлейфы;Кабель Belsis HDMI to HDMI (19M -19M) 3м. 2 фильтра<BW1457> High Speed with Ethernet;;n86262;166143.9;1005;20;1
Шлейфы;Кабель Belsis HDMI to HDMI (19M -19M) 2м. 2 фильтра <BW1456> ver1.3с;;n85896;131175.99;1005;20;1
Шлейфы;Кабель Belsis HDMI to HDMI (19M -19M) 1м. 2 фильтра <BW1455> High Speed with Ethernet;;n124027;122924.04;1005;20;1
Шлейфы;Кабель Sparks HDMI to HDMI (19M -19M) 1.8м <SN1040>;;n99354;85714.488;1005;20;1
Шлейфы;Кабель Sparks HDMI to mini HDMI (19M -19M) 1.8м <SN1043>;;n99356;119967.78;1005;20;1
Шлейфы;Кабель Sparks HDMI to micro HDMI (19M -19M) 1.8м. 2 фильтра <SN1048>;;n138990;127049.58;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M). 5м. плоский;;n84531;64196.517;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M). 3м. плоский;;n84532;46533.777;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M). 1.8/2м. плоский;;n84533;37209.639;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M) 15м. 2 фильтра;;n86222;268535.07;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M) 10м. 2 фильтра;;n86223;130277.28;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M) 3м. 2 фильтра;;n84529;50746.578;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M). 3м;;n42288;44562.618;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M) 1.8м/2м. 2 фильтра;;n68408;40436.817;1005;20;1
Шлейфы;Кабель HDMI to HDMI (19M -19M). 1.8/2м;;n45987;32098.215;1005;20;1
Шлейфы;Кабель KREOLZ HDMI to micro HDMI (19M -19M) 1.5м <CHMH15> ver1.3;;n124630;79530.528;1005;20;1
Шлейфы;Кабель HDMI to micro HDMI (19M -19M) 1.8/2м;;n138761;67423.695;1005;20;1
Шлейфы;Кабель HDMI to mini HDMI (19M -19M). 1.8/2м;;n109107;40436.817;1005;20;1
Шлейфы;Кабель VCOM mini HDMI to mini HDMI (19M -19M) 5м;;n119868;107503.29;1005;20;1
Шлейфы;Кабель VCOM mini HDMI to mini HDMI (19M -19M) 3м;;n119867;91096.395;1005;20;1
Шлейфы;Кабель VCOM mini HDMI to mini HDMI (19M -19M) 1.8м;;n119866;76303.35;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 5м. Г-образный коннектор;;n119865;100062.963;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 1.8м. ver1.4. плоский;;n137904;60969.252;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 3м. ver1.4V. плоский;;n133035;77646.456;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 5м. ver1.4. плоский;;n133036;102391.605;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 5м. плоский;;n119862;87956.13;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 1.8м;;n119584;58099.557;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 3м;;n119585;66080.589;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 5м;;n119586;86883.594;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 15м;;n119588;308701.23;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 20м;;n119589;451085.43;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 5м. 2 фильтра;;n119592;89840.289;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 15м. 2 фильтра;;n119594;309599.94;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 20м. 2 фильтра;;n119595;437635.23;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 1.8м. ver1.4;;n119596;68322.231;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 3м. ver1.4;;n119597;79530.528;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 5м. ver1.4;;n119598;102391.605;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 10м. ver1.4;;n119599;135388.53;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 15м. ver1.4;;n137902;339814.17;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 20м. ver1.4;;n137903;476816.55;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 1.8м. 2 фильтра. ver1.4;;n119600;71279.013;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 10м. 2 фильтра. ver1.4;;n119603;144712.32;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 3м. ver1.4. Г-образный коннектор;;n133033;89840.289;1005;20;1
Шлейфы;Кабель VCOM HDMI to HDMI (19M -19M) 5м. ver1.4. Г-образный коннектор;;n133034;105618.87;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 5м. плоский;;n137907;106517.58;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 3м. плоский;;n137906;81859.17;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 1.8м. плоский;;n137905;59983.716;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 5м. плоский;;n125273;88854.666;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 3м. плоский;;n125272;76303.35;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 20м;;n137946;437635.23;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 15м;;n137944;310856.22;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 10м. 2 фильтра;;n127119;133146.54;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 10м;;n127120;133146.54;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 7.5м. 2 фильтра;;n145853;93067.467;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 7.5м;;n145854;91096.395;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 5м. 2 фильтра;;n127118;73433.655;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 5м;;n125270;63210.894;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 3м. 2 фильтра;;n119761;51645.114;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 3м;;n118559;55770.915;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 1.8/2м. 2 фильтра;;n118558;52901.22;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) ver.1.4 1.8/2м;;n118557;46533.777;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 20м. 2 фильтра;;n105868;448930.44;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 20м;;n105867;430553.43;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 15м. 2 фильтра;;n116430;306730.68;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 15м;;n111675;313725.48;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 10м. 2 фильтра;;n108528;112614.54;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 10м;;n105866;133146.54;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 7.5м;;n145856;71279.013;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 5м. 2 фильтра;;n106539;60969.252;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 5м;;n105865;68322.231;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 3м. 2 фильтра;;n105987;52901.22;1005;20;1
Шлейфы;Кабель Telecom HDMI to HDMI (19M -19M) 1.8м/2м;;n105862;41422.353;1005;20;1
