categories;product_name;product_code;price_value;product_vendor_id;price_currency_id;product_published
Ноутбуки APPLE;"APPLE MacBook Air | Dual-Core i5 1.7GHz | 11.6"" | 4 Gb | 128Gb flash | HD Graphics 4000 | WiFi | BT | CAM | MacOS (MD224RS/A)";f99850;11389256.1;995;20;1
Ноутбуки APPLE;"APPLE MacBook Air | Dual-Core i5 1.7GHz | 11.6"" | 4 Gb | 64Gb flash | HD Graphics 4001 | WiFi | BT | CAM | MacOS (MD223RS/A)";f99849;9929004.3;995;20;1
Ноутбуки APPLE;"APPLE MacBook Air | Dual-Core i5 1.8GHz | 13"" | 4 Gb | 128Gb flash | HD Graphics 4000 | WiFi | BT | CAM | MacOS (MD231RS/A)";f99852;11681128.8;995;20;1
Ноутбуки APPLE;"APPLE MacBook Air | Dual-Core i5 1.8GHz | 13"" | 4 Gb | 256Gb flash | HD Graphics 4000 | WiFi | BT | CAM | MacOS (MD232RS/A)";f99853;15332203.8;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Dual-Core i5 2.5GHz | 13.3""WXGA+ | 4 Gb | 500 | HD Graphics | SD (MD101RS/A)";f99845;12324495.6;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Dual-Core i7 2.3GHz | 15""WXGA+ | 4 Gb | 500 | HD Graphics | GeForce GT 650M 512MB | SD (MD103RS/A)";f99847;18748359.9;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Dual-Core i7 2.6GHz | 15""WXGA+ | 8 Gb | 750 | HD Graphics | GeForce GT 650M 1GB | SD (MD104RS/A)";f99848;22224134.7;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Dual-Core i7 2.8GHz | 13.3""WXGA+ | 4 Gb | 750 | HD Graphics | SD (MD314RS/A)";f93333;13141380.6;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Dual-Core i7 2.9GHz | 13.3""WXGA+ | 8 Gb | 750 | HD Graphics | SD (MD102RS/A)";f99846;15478141.5;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Quad-Core i7 2.2GHz | 15""WXGA+ | 4 Gb | 500 | HD Graphics | Radeon HD6770M 512Mb | SD (MD318RS/A)";f101623;16207824.6;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Quad-Core i7 2.2GHz | 15""WXGA+ | 4 Gb | 750 | HD Graphics | Radeon HD6750M | SD | Antiglare (MC723ARS/A)";f87963;26282761.2;995;20;1
Ноутбуки APPLE;"APPLE MacBook Pro | Quad-Core i7 2.2GHz | 15""WXGA+ | 4 Gb | 750 | HD Graphics | Radeon HD6750M | SD | HiRes (MC723HRS/A)";f87964;26282761.2;995;20;1
