categories;product_name;;product_code;price_value;product_vendor_id;price_currency_id;product_published
Монтажные шкафы;NT F1 B Фильтр в основание шкафа NT PRACTIC чёрный;;n68634;310856.22;1005;20;1
Монтажные шкафы;NT F3-8 G Фильтр в основание шкафа BUSINESS серый глубина 800 мм;;n139122;324035.85;1005;20;1
Монтажные шкафы;NT F3-6 G Фильтр в основание шкафа BUSINESS серый глубина 600 мм;;n139121;301619.43;1005;20;1
Монтажные шкафы;NT F3-10 G Фильтр в основание шкафа BUSINESS серый глубина 1000 мм;;n139120;423200.19;1005;20;1
Монтажные шкафы;Комплект фильтрующих элементов к шкафу NT PRACTIC (уп 5шт) [NEW];;n136901;102391.605;1005;20;1
Монтажные шкафы;Комплект фильтрующих элементов к шкафу NT OPTIMA глубиной 800 мм (уп 5шт);;n136900;149910.57;1005;20;1
Монтажные шкафы;Комплект фильтрующих элементов к шкафу NT OPTIMA глубиной 600 мм (уп 5шт);;n136899;102391.605;1005;20;1
Монтажные шкафы;Комплект фильтрующих элементов к шкафу NT BUSINESS глубиной 1000 мм (уп 5шт) [NEW];;n136898;170443.44;1005;20;1
Монтажные шкафы;Комплект фильтрующих элементов к шкафу NT BUSINESS глубиной 600 мм (уп 5шт) [NEW];;n136897;117725.79;1005;20;1
Монтажные шкафы;Комплект фильтрующих элементов к шкафу NT BUSINESS глубиной 800 мм (уп 5шт) [NEW];;n136896;143726.61;1005;20;1
Монтажные шкафы;NT F2-8 B Фильтр в основание шкафа NT OPTIMA чёрный глубина 800 мм;;n136895;319909.44;1005;20;1
Монтажные шкафы;NT F2-6/10 B Фильтр в основание шкафа NT OPTIMA чёрный глубина 600 мм;;n136894;297406.02;1005;20;1
Монтажные шкафы;NT F3-8 B Фильтр в основание шкафа BUSINESS чёрный глубина 800 мм;;n136892;356133.63;1005;20;1
Монтажные шкафы;NT F3-6 B Фильтр в основание шкафа BUSINESS чёрный глубина 600 мм;;n136891;309599.94;1005;20;1
Монтажные шкафы;"NT BRACKET 12 B Кронштейн настенный 19"". чёрный 12U";;n82303;582627.69;1005;20;1
Монтажные шкафы;"NT BRACKET 12 G Кронштейн настенный 19"". серый 12U";;n82157;582627.69;1005;20;1
Монтажные шкафы;"NT BRACKET 9 B Кронштейн настенный 19"". чёрный 9U";;n82306;501826.44;1005;20;1
Монтажные шкафы;"NT BRACKET 9 G Кронштейн настенный 19"". серый 9U";;n82160;501826.44;1005;20;1
Монтажные шкафы;"NT BRACKET 6 B Кронштейн настенный 19"". чёрный 6U";;n82305;471618.3;1005;20;1
Монтажные шкафы;"NT BRACKET 6 G Кронштейн настенный 19"". серый 6U";;n82159;471618.3;1005;20;1
Монтажные шкафы;"NT BRACKET 3 B Кронштейн настенный 19"". чёрный 3U";;n82304;383034.03;1005;20;1
Монтажные шкафы;"NT BRACKET 3 G Кронштейн настенный 19"". серый 3U";;n82158;383034.03;1005;20;1
Монтажные шкафы;"NT FPANEL 4U G Фальшпанель - заглушка 19"" 4U серая";;n111487;97193.268;1005;20;1
Монтажные шкафы;"NT FPANEL 4U B Фальшпанель - заглушка 19"" 4U чёрная";;n111486;97193.268;1005;20;1
Монтажные шкафы;"NT FPANEL 3U G Фальшпанель - заглушка 19"" 3U серая";;n111518;82757.793;1005;20;1
Монтажные шкафы;"NT FPANEL 2U G Фальшпанель - заглушка 19"" 2U серая";;n104947;74506.191;1005;20;1
Монтажные шкафы;"NT FPANEL 1U B Фальшпанель - заглушка 19"" 1U чёрная";;n104943;56843.451;1005;20;1
Монтажные шкафы;"NT FPANEL 1U G Фальшпанель - заглушка 19"" 1U серая";;n104946;56843.451;1005;20;1
Монтажные шкафы;Комплект заземления для настенных шкафов NT WALLBOX. WALLGUARD;;n76862;102391.605;1005;20;1
Монтажные шкафы;Комплект заземления для напольных шкафов NT PRACTIC;;n58607;102391.605;1005;20;1
Монтажные шкафы;Силовые розетки горизонтальные. 1U. 8 розеток с выключателем. устанавливается в шкаф. стойку;;n6948;294266.19;1005;20;1
Монтажные шкафы;"NT SOC P 10 B Блок силовых розеток 19"". чёрный 1U 10 розеток IEC-320. гнездо под шнур IEC-320";;n141890;618569.13;1005;20;1
Монтажные шкафы;"NeoMax NM-PDU-8 Блок силовых розеток 19"". серый 1U 8 розеток 220В. гнездо под шнур IEC-320";;n145515;246746.79;1005;20;1
Монтажные шкафы;"NT SOC8 G Блок силовых розеток 19"". серый 1U 8 розеток 220В. гнездо под шнур IEC-320";;n83606;335601.63;1005;20;1
Монтажные шкафы;"NT SOC8 B Блок силовых розеток 19"". чёрный 1U 8 розеток 220В. гнездо под шнур IEC-320";;n83605;332460.93;1005;20;1
Монтажные шкафы;NT SOCVER 42-23 G Вертикальный блок розеток.серый 42U. 23 розетки IEC-320. гнездо под шнур IEC-320;;n120063;949874.7;1005;20;1
Монтажные шкафы;NT SOCVER 42-15-8D B верт. блок розеток. чёрный 42U. 15 розеток IEC-320. 8 евро розеток.с защитой.под шнур IEC-320;;n120060;1102290;1005;20;1
Монтажные шкафы;NT SOCVER 33-18 G Вертикальный блок розеток.серый 33U. 18 розеток IEC-320. гнездо под шнур IEC-320;;n120059;932039.7;1005;20;1
Монтажные шкафы;NT SOCVER 33-18 B Вертикальный блок розеток.чёрный 33U. 18 розеток IEC-320. гнездо под шнур IEC-320;;n120058;923122.2;1005;20;1
Монтажные шкафы;"Комплект кронштейнов-переходников 21"" для шкафов NT PRACTIC 800x1000 B. чёрный";;n88527;1864079.4;1005;20;1
Монтажные шкафы;Винт с шайбой и гайкой для оборудования. <FPFC/FPFP>. упаковка 50 шт. Россия;;n6727;96294.732;1005;20;1
Монтажные шкафы;Винт с шайбой и гайкой для оборудования. <FPFC>. упаковка 100 шт. Россия;;n35100;179680.23;1005;20;1
Монтажные шкафы;"NT PANEL ASSEMBLY 4U G Панель монтажная 19"" с DIN-рейкой. серая глубина 200 мм";;n126661;283956.69;1005;20;1
Монтажные шкафы;Дверь для шкафа NT PRACTIC / MGLASS 22-66 G;;n142909;699098.94;1005;20;1
Монтажные шкафы;NT ROL-OB комплект опорных роликов для шкафов NT OPTIMА/BUSINESS;;n142501;400339.2;1005;20;1
Монтажные шкафы;NT ROL-R Комплект опорных роликов для стоек NT R;;n132808;444988.47;1005;20;1
Монтажные шкафы;"NT LP s G (Light Panel stationary) - панель освещения 19"" стационарная серая";;n127423;261181.83;1005;20;1
Монтажные шкафы;NT LP ts B (Light Panel telescopic + shelf ) - панель освещения с направляющими чёрная;;n127422;501826.44;1005;20;1
Монтажные шкафы;"NT LP s B (Light Panel stationary) - панель освещения 19"" стационарная чёрная";;n127421;261181.83;1005;20;1
Монтажные шкафы;NT FastenB 800B чёрный. комплект для крепления шкафов Business шириной 800мм к полу;;n112620;430553.43;1005;20;1
Кабельные каналы;Кабельный канал 110х50 белый. Efapel 10090 (10400) << 2м >>;;n8365;181922.22;1005;20;1
Кабельные каналы;Внешний угол для канала 110х50мм. Efapel <10096ABR (10406)>;;n13934;39093.711;1005;20;1
Кабельные каналы;Плоский угол для канала 110х50мм. Efapel <10093ABR (10403)>;;n13931;38465.658;1005;20;1
Кабельные каналы;Угол внутренний изменяемый для канала. 110x50мм. Efapel <10092ABR(10402)>;;n13932;38465.658;1005;20;1
Кабельные каналы;Т-образный отвод для канала 110х50мм. Efapel <10091ABR (10401)>;;n13933;41422.353;1005;20;1
Кабельные каналы;Перегородка для короба 110х50 белая. Efapel 10099 (10409) << 2м >>;;n9442;41422.353;1005;20;1
Кабельные каналы;Заглушка торцевая 110x50мм. Efapel <10095ABR (10405)>;;n17406;22059.024;1005;20;1
Кабельные каналы;Переходник на меньшее сечение для 110х50. Efapel <10098ABR>;;n61070;58998.093;1005;20;1
Кабельные каналы;Скоба соединительная. для короба 110х50мм. Efapel <10094ABR(10404)>;;n25361;26986.878;1005;20;1
Кабельные каналы;Кабельный канал 80х40 белый. Efapel 13050 << 2м >>;;n9613;134402.82;1005;20;1
Кабельные каналы;Угол внутренний изменяемый для канала. 80x40мм. Efapel <13052 ABR>;;n13542;26986.878;1005;20;1
Кабельные каналы;Плоский угол для канала 80х40мм. Efapel <13053ABR>;;n13549;26986.878;1005;20;1
Кабельные каналы;Соединительная скоба для канала 80х40мм. Efapel <13054ABR>;;n13540;26986.878;1005;20;1
Кабельные каналы;Кабельный канал 60х40 белый. Efapel 13030CBR(8960) << 2м >>;;n18522;104275.59;1005;20;1
Кабельные каналы;Угол внешний изменяемый. 60x40мм. Efapel <13036 ABR>;;n18506;26986.878;1005;20;1
Кабельные каналы;Угол внутренний изменяемый. 60x40мм. Efapel <13032 ABR>;;n18508;26986.878;1005;20;1
Кабельные каналы;Угол плоский. 60x40мм. Efapel <13033 ABR>;;n18507;26986.878;1005;20;1
Кабельные каналы;Заглушка торцевая 60х40мм. Efapel <13035ABR>;;n101075;17662.74;1005;20;1
Кабельные каналы;Кабельный канал 60х16 белый. Efapel 10170 <<2м>>;;n41802;85714.488;1005;20;1
Кабельные каналы;Кабельный канал 60х16 белый. Efapel с перегородками 10070 <<2м>>;;n10774;85714.488;1005;20;1
Кабельные каналы;Внешний угол для канала 60х16мм. Efapel <10076ABR (10256)>;;n13719;11836.35;1005;20;1
Кабельные каналы;Плоский угол для канала 60х16мм. Efapel <10073ABR (10253)>;;n13720;11836.35;1005;20;1
Кабельные каналы;Внутренний угол для канала 60х16мм. Efapel <10072ABR> (10252);;n13721;11836.35;1005;20;1
Кабельные каналы;Заглушка торцевая 60х16мм. Efapel <10075ABR (10255)>;;n29347;11836.35;1005;20;1
Кабельные каналы;Т-образный отвод для канала 60х16мм. Efapel <10071ABR (10251)>;;n13718;11836.35;1005;20;1
Кабельные каналы;Суппорт 45x45 для канала 60x16 накладной. Efapel <10988ABR>;;n19463;25015.719;1005;20;1
Кабельные каналы;Кабельный канал 40х16 белый. Efapel с перегородками 10060 <<2м>>;;n45073;59983.716;1005;20;1
Кабельные каналы;Кабельный канал 40х16 белый. Efapel 10160 << 2м >>;;n8653;59983.716;1005;20;1
Кабельные каналы;Адаптер для канала 40х16мм. Efapel <10067ABR (10207)>;;n13568;11836.35;1005;20;1
Кабельные каналы;Внутренний угол для канала 40х16мм. Efapel <10062ABR(10202)>;;n24023;11836.35;1005;20;1
Кабельные каналы;Внешний угол для канала 40х16мм. Efapel <10066ABR (10206)>;;n24022;11836.35;1005;20;1
Кабельные каналы;Т-образный отвод для канала 40х16мм. Efapel <10061ABR (10201)>;;n13559;11836.35;1005;20;1
Кабельные каналы;Соединительная скоба для канала 40х16мм. Efapel <10064ABR (10204)>;;n13561;11836.35;1005;20;1
Кабельные каналы;Кабельный канал 32х16 белый. Efapel 10040 (10100) << 2м >>;;n8363;48775.419;1005;20;1
Кабельные каналы;Адаптер для канала 32х16мм. Efapel <10047ABR (10107)>;;n13543;11836.35;1005;20;1
Кабельные каналы;Внешний угол для канала 32х16мм. Efapel <10046ABR (10106)>;;n13544;11836.35;1005;20;1
Кабельные каналы;Плоский угол для канала 32х16мм. Efapel <10043ABR (10103)>;;n13547;11836.35;1005;20;1
Кабельные каналы;Внутренний угол для канала 32х16мм. Efapel <10042ABR (10102)>;;n13548;11836.35;1005;20;1
Кабельные каналы;Т-образный отвод для канала 32х16мм. Efapel <10041ABR (10101)>;;n13541;11836.35;1005;20;1
Кабельные каналы;Соединительная скоба для канала 32х16мм. Efapel <10044ABR (10104)>;;n13546;11836.35;1005;20;1
Кабельные каналы;Заглушка для канала 32х16мм. Efapel <10045ABR (10105)>;;n13545;11836.35;1005;20;1
Кабельные каналы;Миниканал 20х12.5мм. белый. Efapel 10030 (10050) << 2м >>;;n8773;24030.183;1005;20;1
Кабельные каналы;Адаптер для канала 20х12.5мм. Efapel <10037ABR (10057)>;;n13563;10309.7175;1005;20;1
Кабельные каналы;Внешний угол для канала 20х12.5мм. Efapel <10036ABR (10056)>;;n13560;10309.7175;1005;20;1
Кабельные каналы;Плоский угол для канала 20х12.5мм. Efapel <10033ABR (10053)>;;n13566;10309.7175;1005;20;1
Кабельные каналы;Внутренний угол для канала 20х12.5мм. Efapel <10032ABR (10052)>;;n13567;10309.7175;1005;20;1
Кабельные каналы;Т-образный отвод для канала 20х12.5мм. Efapel <10031ABR (10051)>;;n13565;10309.7175;1005;20;1
Кабельные каналы;Соединительная скоба для канала 20х12.5мм. Efapel <10034ABR (10054)>;;n13562;10309.7175;1005;20;1
Кабельные каналы;Заглушка для канала 20х12.5мм. Efapel <10035ABR (10055)>;;n13564;10309.7175;1005;20;1
Кабельные каналы;Миниканал 12х7мм.   белый. Efapel 10010 (10000) << 2м >>;;n8772;19276.329;1005;20;1
Кабельные каналы;Адаптер для канала 12х7мм. Efapel <10017ABR (10007)>;;n13556;10309.7175;1005;20;1
Кабельные каналы;Внешний угол для канала 12х7мм. Efapel <10016ABR (10006)>;;n13555;10309.7175;1005;20;1
Кабельные каналы;Внутренний угол для канала 12х7мм. Efapel <10012ABR (10002)>;;n13551;10309.7175;1005;20;1
Кабельные каналы;Т-образный отвод для канала 12х7мм. Efapel <10011ABR (10001)>;;n13557;10309.7175;1005;20;1
Кабельные каналы;Соединительная скоба для канала 12х7мм. Efapel <10014ABR (10004)>;;n13553;10309.7175;1005;20;1
Кабельные каналы;Заглушка для канала 12х7мм. Efapel <10015ABR (10005)>;;n13554;10309.7175;1005;20;1
Кабельные каналы;Напольный канал 75х17 серый. Efapel 10120CCZ (8819) << 2м >>;;n25364;102391.605;1005;20;1
Кабельные каналы;Напольный канал 50х12 серый. Efapel 10110 (10450) << 2м >>;;n8364;69307.854;1005;20;1
Кабельные каналы;Монтажная коробка 60 мм белая. Efapel <10984ABR (10903)>. для розеток в короб шир. 110;;n19468;19904.382;1005;20;1
Кабельные каналы;Суппорт на 2 модуля 45x45 для канала шир. 110. Efapel <10952ABR>;;n69968;23131.647;1005;20;1
Кабельные каналы;Суппорт 45x45 для канала шир. 110. Efapel <10986ABR>;;n34038;22059.024;1005;20;1
Кабельные каналы;Гофрир. трубка для проводки D20 мм с протяжкой (100 м). Экопласт;;n28839;288169.23;1005;20;1
Кабельные каналы;Гофрир. трубка для проводки D32 мм с протяжкой (25 м). Экопласт;;n28840;135388.53;1005;20;1
Кабельные каналы;Муфта соединительная для труб D32мм MAG32;;n77269;7082.496;1005;20;1
Кабельные каналы;Муфта соединительная для труб D16мм MAG16;;n77268;3855.2658;1005;20;1
Кабельные каналы;Держатель для гофрир. труб D32мм 50 шт;;n140686;70206.39;1005;20;1
Аксессуары СКС;Бокс телефонный. настенный на 50 пар (5 плинтов LSA+). Exalan+ <EX09-D50>;;n68524;152693.7;1005;20;1
Аксессуары СКС;Плинт неразмыкаемый 2/10 LSA-PLUS. Krone;;n123451;45818.724;1005;20;1
Аксессуары СКС;Плинт размыкаемый 2/10 LSA-PLUS;;n139965;40794.3;1005;20;1
Аксессуары СКС;Лоток 3000х200х35. оцинкованный проволочный. Эвантер <PL200.35>;;n55863;147582.45;1005;20;1
Аксессуары СКС;Шпилька.оцинкованная. Multivia <M8/1000 (9513)>;;n30826;22774.077;1005;20;1
Аксессуары СКС;Универсальный соединитель.оцинкованный Multivia <UURZ> (1болт.1гайка.2шайбы);;n30821;14077.992;1005;20;1
Аксессуары СКС;Забивной анкер LA 8. 30мм. SORMAT <LA8> со вставкой;;n18509;13449.939;1005;20;1
Аксессуары СКС;Забивной анкер LA 8. 30мм. SORMAT <LA8> без вставки;;n113904;14435.475;1005;20;1
Принтеры и МФУ Brother;Brother MFC-J430W (A4. 40Mb. 33стр./мин. струйное МФУ. факс. USB2.0. WiFi. ADF);;n133963;1308480;1005;20;1
Принтеры и МФУ Brother;Brother DCP-7057R (А4. 16Mb. 20 стр/мин. 2400х600dpi. лазерное МФУ. USB2.0);;n131628;1335232.5;1005;20;1
Принтеры и МФУ Brother;Brother DCP-J525W (А4. 40Mb. 33 стр/мин. струйное МФУ. LCD. USB2.0. WiFi);;n132113;1397924.7;1005;20;1
Принтеры и МФУ Brother;Brother DCP-J315W (А4. 35 стр/мин. 32Мб. струйное МФУ. CR. USB2.0. WiFi);;n132106;1290645;1005;20;1
Принтеры и МФУ Epson;Epson AcuLaser СX17NF (A4. 15 стр/мин. 128Mb. LED. факс. USB2.0. сетевой);;n139181;7186904.7;1005;20;1
Принтеры и МФУ Epson;Epson AcuLaser MX20DN (A4. 28 стр/мин. лазерное МФУ. LCD. USB2.0.сетевой. двусторонняя печать);;n113162;7267431.9;1005;20;1
Принтеры и МФУ Epson;Epson AcuLaser M2400DN (A4. 35 стр/мин. 1200dpi. USB2.0/LPT. сетевой. двусторонняя печать);;n113159;5332012.5;1005;20;1
Принтеры и МФУ Epson;Epson AcuLaser M2300DN (A4. 30 стр/мин. 1200dpi. USB2.0. сетевой. двусторонняя печать);;n113157;3593587.2;1005;20;1
Принтеры и МФУ Epson;Epson AcuLaser M2300D (A4. 30 стр/мин. 1200dpi. USB2.0/LPT. двусторонняя печать);;n113156;2813962.8;1005;20;1
Принтеры и МФУ Epson;Epson Expression Premium XP-700 (A4.32 стр/мин.5760х1440dpi.МФУ.LCD.CR.USB2.0.WiFi.сеть.печать на CD.двуст.печать);;n145848;3270930.3;1005;20;1
Принтеры и МФУ Epson;Epson Expression Premium XP-600 (A4.32 стр/мин.5760х1440dpi.МФУ.LCD.CR.USB2.0.WiFi.печать на CD.двуст.печать);;n145847;2222415;1005;20;1
Принтеры и МФУ Epson;Epson Expression Home XP-303 (A4. 32 стр/мин. 5760х1440 dpi. МФУ. LCD. CR. USB2.0. WiFi);;n142862;1173899.7;1005;20;1
Принтеры и МФУ Epson;Epson Expression Home XP-207 (A4. 29 стр/мин. 5760х1440 dpi. МФУ. USB2.0. WiFi);;n141561;994731.9;1005;20;1
Принтеры и МФУ Epson;Epson Expression Home XP-103 (A4. 26 стр/мин. 5760х1440 dpi. МФУ. USB);;n141560;735040.38;1005;20;1
Принтеры и МФУ Epson;Epson Expression Home XP-33 (A4. 26 стр/мин. 5760х1440 dpi. USB);;n143768;663157.5;1005;20;1
Принтеры и МФУ Epson;Epson WorkForce WF-7515 (A3. 15 стр/мин. 5760x1440dpi. 4 краски. МФУ. LCD. факс. USB2.0. WiFi. сетевой);;n128298;4597245.3;1005;20;1
Принтеры и МФУ Epson;Epson WorkForce WF-7015 (A3. 15 стр/мин. 5760x1440dpi. 4 краски. USB2.0.WiFi. сетевой. двусторонняя печать);;n128297;3736815.3;1005;20;1
Принтеры и МФУ Epson;Epson WorkForce Pro WP-4025 DW (A4. 26 стр./мин. 4800x1200dpi. USB2.0. WiFi. сетевой. двусторонняя печать);;n133815;3494955.3;1005;20;1
Принтеры и МФУ Epson;Epson WorkForce Pro WP-4525 DNF (A4. 26 стр/мин. 4 краски. МФУ. факс. ADF. LCD. USB2.0. сетевой. двустор. печать);;n128295;4086224.7;1005;20;1
Принтеры и МФУ Epson;Epson B-510DN (A4. 32Mb. 37 стр/мин. 5760x1440dpi. 4 краски. USB2.0. сетевой. двусторонняя печать);;n97460;8459445;1005;20;1
Принтеры и МФУ Epson;Epson L800 (A4. 37 стр/мин. 64Kb. 5760 optimized dpi. 6 красок. USB2.0. печать на CD/DVD);;n121322;2383747.8;1005;20;1
Принтеры и МФУ Epson;Epson Inkjet All-In-One Printer L200 (A4. струйное МФУ. 27 стр/мин. 5760x1440 dpi. 4 краски. USB2.0);;n128292;1828139.7;1005;20;1
Принтеры и МФУ Epson;Epson Inkjet Printer L100 (A4. струйный. 27 стр/мин. 32Kb. 5760 optimized dpi. 4 краски. USB2.0);;n123106;1389007.2;1005;20;1
Принтеры и МФУ Epson;Epson STYLUS Photo PX660 (A4. 37 стр/мин. 6 красок. струйное МФУ.CR. LCD. USB2.0. печать на CD/DVD);;n125725;2267272.2;1005;20;1
Принтеры и МФУ Epson;Epson STYLUS Office BX305F (A4. 34 стр/мин. 4 краски. струйноеМФУ. факс. USB2.0. ADF);;n108350;1424946.9;1005;20;1
Принтеры и МФУ Epson;Epson STYLUS Photo R2880 (A3+. 5760 dpi. 9 красок. USB2.0);;n77759;8799936.9;1005;20;1
Принтеры и МФУ Epson;Epson STYLUS Photo 1410 (A3+.15стр/мин. 5700dpi. 6 красок. USB2.0. печать на CD/DVD);;n67223;4875045;1005;20;1
Принтеры и МФУ Epson;Epson STYLUS Photo P50 (A4. 37 стр/мин. 5760 dpi. 6 красок. USB2.0.печать на CD/DVD);;n123435;2097021.9;1005;20;1
Принтеры и МФУ Epson;Epson STYLUS Office B42WD (A4. 38 стр/мин. 4 краски. USB2.0. WiFi. сетевой. двусторонняя печать);;n112216;1496565.3;1005;20;1
Принтеры и МФУ Epson;Epson FX-2190 (матричный 2x9 pin. A3. LPT/USB);;n22000;6281887.2;1005;20;1
