categories;product_parent_id;product_code;product_name;price_value;product_vendor_id;price_currency_id;product_published
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40064223;Cooler Master <R4-BM8S-30PK-R0> Blade Master 80mm (80x80x25. 800-3000 RPM. 4pin. 13-28dB. 77g);96396;9995; 20;1
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40058720;Cooler Master <R4-P8B-25AK-GP> PWM fan 80mm (80x80x25. 900-2500 RPM. 4pin. 13-36dB. 78g);46719;9995; 20;1
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40008444;Cooler Master <O4-P8B-20AK-GP> (80x80x25. 900-2000 RPM. 4pin. 17-21dB. 74g);50721;9995; 20;1
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40064224;Cooler Master <R4-BC8R-18FR-R1> BC 80 Red LED Fan (80x80x25. 1800 RPM. 3pin. 19dB. 84g. красная подсветка);60900;9995; 20;1
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40064226;Cooler Master <R4-BC8R-18FG-R1> BC 80 Green LED Fan (80x80x25. 1800 RPM. 3pin. 19dB. 84g. зелёная подсветка);60900;9995; 20;1
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40064225;Cooler Master <R4-BC8R-18FB-R1> BC 80 Blue LED Fan (80x80x25. 1800 RPM. 3pin. 19dB. 84g. голубая подсветка);60900;9995; 20;1
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40064227;Cooler Master <R4-BC8R-18FW-R1> BC 80 White LED Fan (80x80x25. 1800 RPM. 3pin. 19dB. 84g. белая подсветка);60900;9995; 20;1
ВЕНТИЛЯТОРЫ ДЛЯ CPU & HDD COOLER MASTER; 0;u40016898;Cooler Master <SAF-S84-E1-GP> (80x80x25. 1400 RPM. 3pin. 13dB. 80g);81171;9995; 20;1
DEEPCOOL; 0;u40061761;DeepCool ICE WARRIOR (Socket 1366/1155/775/AM3+/FM1. 500-1500 RPM. 4pin. TDP 140W. 18-28dB. Al+Cu. 1172g);540444;9995; 20;1
DEEPCOOL; 0;u40061792;DeepCool TIGER SHARK (Socket 1366/1155/775/AM3+/FM1. 500-1500 RPM. 4pin. TDP 125W. 18-28dB. Al+Cu. 911g);465711;9995; 20;1
DEEPCOOL; 0;u40061756;DeepCool ICE MATRIX 400 (Socket 1366/1155/775/AM3+/FM1. 500-1500 RPM. 4pin. TDP 125W. 18-28dB. Al+Cu. 970g);470148;9995; 20;1
DEEPCOOL; 0;u40061762;DeepCool ICE WIND (Socket 1366/1155/775/AM3+/FM1. 500-1500 RPM. 4pin. TDP 125W. 18-28dB. Al+Cu. 915g);385497;9995; 20;1
DEEPCOOL; 0;u40061763;DeepCool ICE WIND FS (Socket 1366/1155/775/AM3+/FM1. 500-1500 RPM. 4pin. TDP 125W. 18-32dB. Al+Cu. 880g);375318;9995; 20;1
DEEPCOOL; 0;u40046709;DeepCool ICEWING 5 PRO (Socket 1366/1155/775/754/939/940/AM3+/FM1. 800-1800 RPM. 4pin. TDP 136W. 19-36dB. Al+Cu. 672g);375318;9995; 20;1
DEEPCOOL; 0;u40061772;DeepCool ICE ICEBERG PRO (Socket 1366/1155/775/AM3+/FM1. 1000-2400 RPM. 4pin. TDP 125W. 21-34dB. Al+Cu. 790g);362181;9995; 20;1
DEEPCOOL; 0;u40049259;DeepCool THETA 16 PWM (Socket 1155/1156. 900-2400 RPM. 4pin. TDP 95W. 18-26dB. Al+Cu. 471g);120756;9995; 20;1
DEEPCOOL; 0;u40061790;DeepCool THETA 15 PWM (Socket 1155. 800-2800 RPM. 4pin. TDP 95W. 18-36dB. Al. 290g. низкопрофильный);67512;9995; 20;1
DEEPCOOL; 0;u40061789;DeepCool THETA 15 (Socket 1155. 2000 RPM. 3pin. TDP 82W. 28dB. Al. 290g. низкопрофильный);64380;9995; 20;1
DEEPCOOL; 0;u40049257;DeepCool THETA 9 (Socket 1155/1156. 2000 RPM. 3pin. TDP 82W. 23dB. Al. 269g. низкопрофильный);56376;9995; 20;1
DEEPCOOL; 0;u40049262;DeepCool HTPC-09 (Socket 775. 2000-4000 RPM. 4pin. TDP 65W. 20-35dB. Al+Cu. 226g. низкопрофильный);79605;9995; 20;1
DEEPCOOL; 0;u40046710;DeepCool THETA 10 (Socket 1155/1156. 2500 RPM. 3pin. TDP 95W. 32dB. Al+Cu. 372g);102921;9995; 20;1
DEEPCOOL; 0;u40046711;DeepCool THETA 30 (Socket 1155/1156. 2200 RPM. 3pin. TDP 95W. 31dB. Al. 421g);87261;9995; 20;1
DEEPCOOL; 0;u40049258;DeepCool THETA 21 (Socket 1155/1156. 2200 RPM. 3pin. TDP 95W. 30dB. Al. 370g);69513;9995; 20;1
DEEPCOOL; 0;u40049256;DeepCool THETA 20 (Socket 1155/1156. 2200 RPM. 3pin. TDP 95W. 30dB. Al+Cu. 376g);64380;9995; 20;1
DEEPCOOL; 0;u40062213;DeepCool ALTA 9 (Socket 1155. 2200 RPM. 3pin. TDP 65W. 25dB. Al. 205g);60900;9995; 20;1
DEEPCOOL; 0;u40049263;DeepCool WINNER S915 (Socket 775. 2200 RPM. 3pin. TDP 65W. 25dB. Al. 311g);45588;9995; 20;1
DEEPCOOL; 0;u40046714;DeepCool ALPHA 9 (Socket 775. 2200 RPM. 3pin. TDP 65W. 25dB. Al. 253g);39585;9995; 20;1
DEEPCOOL; 0;u40046715;DeepCool BETA 11 (Socket AM3+/754/939/940/FM1. 2200 RPM. 3pin. TDP 95W. 31dB. Al. 381g);81171;9995; 20;1
DEEPCOOL; 0;u40061796;DeepCool UF 140 (140x140x26. 700-1200 RPM. 4pin. 18-27dB. 167g);169911;9995; 20;1
DEEPCOOL; 0;u40061797;DeepCool Xfan 120 (140x140x26. 1300 RPM. 3pin. 26dB. 180g);32973;9995; 20;1
DEEPCOOL; 0;u40061803;DeepCool Xfan 120L/R (120x120x25. 1300 RPM. 3pin. 26dB. 119g. позрачный пластик. красная подсветка);44109;9995; 20;1
DEEPCOOL; 0;u40061806;DeepCool Xfan 120U G/B (120x120x25. 1300 RPM. 3pin. 26dB. 119g. зелёный пластик. голубая подсветка);45066;9995; 20;1
DEEPCOOL; 0;u40061808;DeepCool Xfan 120U O/G (120x120x25.1300 RPM. 3pin. 26dB. 119g. оранжевый пластик. жёлтая подсветка);45066;9995; 20;1
DEEPCOOL; 0;u40046721;DeepCool UF 92 (92x92x25. 900-1800 RPM. 4pin. 18-25dB. 130g. сниженная вибрация);139983;9995; 20;1
DEEPCOOL; 0;u40049279;DeepCool UF 80 (80x80x25. 900-2200 RPM. 4pin. 18-23dB. 111g. сниженный шум и вибрация);119190;9995; 20;1
DEEPCOOL; 0;u40061809;DeepCool Xfan 80L (80x80x25. 1800 RPM. 3pin. 20dB. 64g. прозрачный пластик. голубая подсветка);34974;9995; 20;1
DEEPCOOL; 0;u40061810;DeepCool Xfan 80U G/B (80x80x25. 1800 RPM. 3pin. 20dB. 64g. зелёный пластик. голубая подсветка);34974;9995; 20;1
DEEPCOOL; 0;u40061811;DeepCool Xfan 80U O/G (80x80x25. 1800 RPM. 3pin. 20dB. 64g. оранжевый пластик. жёлтая подсветка);34974;9995; 20;1
DEEPCOOL; 0;u40051133;DeepCool XFAN 70 (70x70x15. 3000 RPM. 3pin. 30dB. 52g);15225;9995; 20;1
DEEPCOOL; 0;u40061750;DeepCool BUFFER P120 (антивибрационная прокладка для вентилятора 120х120);30450;9995; 20;1
DEEPCOOL; 0;u40061753;DeepCool BUFFER P92 (антивибрационная прокладка для вентилятора 92х92);22272;9995; 20;1
DEEPCOOL; 0;u40061752;DeepCool BUFFER P80 (антивибрационная прокладка для вентилятора 80х80);20271;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058459;GlacialTech IceHut 1150 CU Silent (Socket 1155/1156. 1500 RPM. 3pin. TDP 95W. 20dB. Al+Cu. 440g) OEM;113622;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40063110;GlacialTech Alaska PWM (Socket 1155/1366/775/AM3+/FM1/939. 700-1600 RPM. 4pin. TDP 130W. 16-30dB. Al+Cu. 740g);456489;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40063112;GlacialTech igloo H58 PWM (Socket 1155/1366/775/AM3+/AM2/FM1. 700-1400 RPM. 4pin. TDP 140W. 18-33dB. Al+Cu. 840g);420993;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40062605;GlacialTech Igloo H46 PWM (Socket 1155/775/1366/AM3+/FM1. 800-1600 RPM. 4pin. TDP 140W. 16-31dB. Al+Cu. 650g) RTL;355047;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059950;GlacialTech Igloo F101 PWM (Socket 1155/AM3+/FM1/775/1366. 800-1700 RPM. 4pin. TDP 130W. 19-32dB. Al+Cu. 750g) RTL;380451;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059953;GlacialTech Igloo 5751 PWM (Socket 1155/AM3+/FM1/775/1366. 800-1800 RPM. 4pin. TDP 130W. 18-26dB. Al+Cu. 550g) RTL;304326;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059954;GlacialTech Igloo 5620 PWM (Socket 1155/AM3+/FM1/775/1366. 800-2300 RPM. 4pin. TDP 130W. 21-30dB. Al+Cu. 320g) RTL;218109;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40036630;GlacialTech Igloo 6100 PWM (Socket 1366. 800-3000 RPM. 4pin. TDP 130W. 22-38dB. Al+Cu. 498g);134850;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40045397;GlacialTech gloo 1100Cu PWM (Socket 1155/1156. 800-3600 RPM. 4pin. TDP 95W. 15-38dB. Al+Cu. 430g) OEM;134850;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059979;GlacialTech Igloo 5063 Combo PWM (Socket 1155/775. 800-3600 RPM. 4pin. TDP 95W. 15-38dB. Al. 341g) RTL;121713;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40050448;GlacialTech Igloo 1100 PWM (Socket 1155/1156. 800-3600 RPM. 4pin. TDP 95W. 15-38dB. Al. 380g) OEM;102486;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058460;GlacialTech IceHut 1150 PWM (Socket 1155/1156. 1000-2800 RPM. 4pin. TDP 95W. 18-35dB. Al. 390g) OEM;92307;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40050447;GlacialTech Igloo 1050 PWM (Socket 1155/1156. 800-3600 RPM. 4pin. TDP 95W. 15-38dB. Al. 310g) OEM;89262;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058454;GlacialTech IceHut 1010 PWM (Socket 1155/1156. 1000-2800 RPM. 4pin. TDP 95W. 18-35dB. Al. 330g) OEM;86217;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059980;GlacialTech Igloo i630 PWM (Socket 1155. 800-3600 RPM. 3pin. TDP 82W. 24-34dB. Al. 245g. низкопрофильный) OEM;82128;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059986;GlacialTech Igloo i620 PWM (Socket 1155. 800-3600 RPM. 4pin. TDP 73W. 15-34dB. Al. 200g. низкопрофильный) OEM;81171;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059987;GlacialTech Igloo 5051 Combo PWM (Socket 775/1155. 800-3600 RPM. 4pin. TDP 65W. 15-38dB. Al. 204g. низкопрофильный) OEM;68469;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40028200;GlacialTech Igloo 5058(e) (Socket 775. 3200 RPM. 3pin. TDP 95W. 32dB. Al. 263g);63858;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40063102;GlacialTech igloo i640 Combo PWM (Socket 1155/775. 800-3600 RPM. 4pin. TDP 65W. 15-38dB. Al. 180g) OEM;61857;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40063099;GlacialTech Igloo i640 Combo (Socket 1155/775. 3200 RPM. 3pin. TDP 65W. 32dB. Al. 180g) OEM;50721;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40063100;GlacialTech Igloo i640 Combo Light (Socket 1155/775. 2600 RPM. 3pin. TDP 65W. 25dB. Al. 180g) OEM;50721;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059995;GlacialTech Igloo i630 (Socket 1155. 3200 RPM. 3pin. TDP 82W. 29dB. Al. 245g. низкопрофильный) OEM;81171;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059997;GlacialTech Igloo i630 Light (Socket 1155. 2600 RPM. 3pin. TDP 82W. 26dB. Al. 245g. низкопрофильный) OEM;70992;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059992;GlacialTech Igloo i620 (Socket 1155. 3200 RPM. 3pin. TDP 73W. 29dB. Al. 200g. низкопрофильный) OEM;65859;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059993;GlacialTech Igloo i620 Light (Socket 1155. 2600 RPM. 3pin. TDP 73W. 26dB. Al. 200g. низкопрофильный) OEM;65859;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059994;GlacialTech Igloo 5051 Combo (Socket 1155/775. 3200 RPM. 3pin. TDP 65W. 32dB. Al. 204g. низкопрофильный) OEM;76125;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059998;GlacialTech Igloo 5051 Combo Light (Socket 1155/775. 2600 RPM. 3pin. TDP 65W. 25dB. Al. 204g. низкопрофильный) OEM;60900;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058456;GlacialTech IceHut 1150 CU Light (Socket 1155/1156. 1500 RPM. 3pin. TDP 105W. 20dB. Al+Cu. 440g) OEM;126759;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059988;GlacialTech Igloo 5063 Combo Silent (Socket 1155/775. 2000 RPM. 3pin. TDP 95W. 20dB. Al. 341g) RTL;101442;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058455;GlacialTech Igloo 1100  (Socket 1155/1156. 3200 RPM. 3pin. TDP 95W. 32dB. Al. 380g) OEM;88740;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058457;GlacialTech IceHut 1150 Light (Socket 1155/1156. 2100 RPM. 3pin. TDP 95W. 25dB. Al. 390g) OEM;81084;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058458;GlacialTech IceHut 1150 Silent (Socket 1155/1156. 1500 RPM. 3pin. TDP 95W. 20dB. Al. 390g) OEM;81084;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40045392;GlacialTech Igloo 1050 Light (Socket 1155/1156. 2600 RPM. 3pin. TDP 95W. 25dB. Al. 310g) OEM;81084;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40050446;GlacialTech Igloo 1050 (Socket 1155/1156. 3200 RPM. 3pin. TDP 95W. 32dB. Al. 310g) OEM;79605;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059989;GlacialTech Igloo 5063 Combo (Socket 1155/775. 3200 RPM. 3pin. TDP 95W. 32dB. Al. 341g) RTL;74037;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40059990;GlacialTech Igloo 5063 Combo Light (Socket 775/1155. 2600 RPM. 3pin. TDP 95W. 25dB. Al. 341g) RTL;74037;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058452;GlacialTech IceHut 1010 Light (Socket 1155/1156. 2100 RPM. 3pin. TDP 89W. 25dB. Al. 330g) OEM;70992;9995; 20;1
DEEPCOOL GLACIALTECH; 0;u40058453;GlacialTech IceHut 1010 Silent (Socket 1155/1156. 1500 RPM. 3pin. TDP 82W. 20dB. Al. 330g) OEM;70992;9995; 20;1
